Unnamed: 0,uid,user_city,item_id,author_id,item_city,channel,finish,like,music_id,duration_time,real_time,H,date
9144,21583,106.0,250108,37362,85.0,0,1,0,42064.0,10,2019-10-27 07:12:40,7,2019-10-27
9146,19179,121.0,2466648,87578,27.0,0,1,0,453.0,9,2019-10-18 22:07:00,22,2019-10-18
9149,14963,306.0,15737,36716,339.0,0,0,0,272.0,10,2019-10-18 09:22:18,9,2019-10-18
9151,15101,3.0,520585,21173,22.0,0,1,0,1389.0,6,2019-10-24 18:13:40,18,2019-10-24
9156,11485,73.0,94175,138577,40.0,0,0,0,9183.0,13,2019-10-06 18:59:58,18,2019-10-06
9157,9300,57.0,27687,8928,106.0,0,0,0,22.0,17,2019-10-26 10:45:56,10,2019-10-26
9162,32135,6.0,896085,668250,1.0,0,1,0,1043.0,9,2019-10-25 20:03:32,20,2019-10-25
9164,1639,60.0,639143,388391,189.0,0,1,0,3217.0,10,2019-10-29 08:23:29,8,2019-10-29
9166,23007,123.0,868884,53623,29.0,0,1,0,2817.0,5,2019-10-27 18:25:08,18,2019-10-27
9167,2287,180.0,718074,51566,39.0,0,0,0,2852.0,10,2019-10-29 18:25:25,18,2019-10-29
9169,8294,14.0,637881,817,77.0,0,0,0,3005.0,10,2019-10-29 23:24:02,23,2019-10-29
9171,11734,273.0,3032809,106838,74.0,0,1,0,33.0,21,2019-10-19 05:11:20,5,2019-10-19
9174,9188,26.0,3487992,97812,63.0,0,1,0,2135.0,10,2019-10-25 23:31:30,23,2019-10-25
9175,28551,189.0,185311,20715,197.0,0,0,0,272.0,7,2019-09-28 07:48:59,7,2019-09-28
9176,5460,123.0,24549,15940,131.0,0,1,0,59.0,9,2019-10-15 04:36:15,4,2019-10-15
9177,8739,217.0,210031,928,6.0,0,0,0,68.0,16,2019-10-24 05:05:50,5,2019-10-24
9178,42531,73.0,3190117,320873,70.0,0,0,0,1547.0,9,2019-10-24 04:35:54,4,2019-10-24
9184,22488,25.0,13718,27423,35.0,0,0,0,1340.0,10,2019-10-27 02:09:33,2,2019-10-27
9187,46703,183.0,298389,607028,73.0,0,1,0,220.0,10,2019-10-25 10:26:11,10,2019-10-25
9192,16757,231.0,542140,343878,158.0,0,0,0,22.0,9,2019-10-27 03:27:58,3,2019-10-27
9193,14388,75.0,14412,12,26.0,0,0,0,10909.0,10,2019-10-24 04:33:41,4,2019-10-24
9201,27971,109.0,854469,25443,85.0,0,0,0,220.0,9,2019-10-28 19:39:45,19,2019-10-28
9204,12897,87.0,634783,166173,67.0,0,0,0,2363.0,10,2019-10-07 12:16:44,12,2019-10-07
9208,30679,169.0,340731,74105,6.0,0,0,0,13503.0,10,2019-10-22 10:25:30,10,2019-10-22
9211,1188,30.0,2126141,18001,133.0,0,1,0,711.0,9,2019-10-12 05:52:41,5,2019-10-12
9213,10236,16.0,761751,125630,84.0,0,0,0,57.0,6,2019-10-07 04:59:18,4,2019-10-07
9220,17482,82.0,16514,593,33.0,0,1,0,410.0,11,2019-10-06 17:24:47,17,2019-10-06
9222,14,78.0,26783,23158,64.0,0,0,0,82.0,39,2019-10-25 06:12:13,6,2019-10-25
9223,5649,235.0,635674,222501,128.0,0,0,0,512.0,9,2019-10-30 06:31:49,6,2019-10-30
9235,64840,274.0,3044912,157912,159.0,0,0,0,22.0,10,2019-10-24 07:23:14,7,2019-10-24
9239,65865,129.0,252878,3740,0.0,0,0,0,3217.0,10,2019-10-14 20:59:13,20,2019-10-14
9246,6173,44.0,3547090,14525,2.0,0,0,0,5727.0,10,2019-10-25 03:53:36,3,2019-10-25
9247,23930,14.0,104350,98105,25.0,0,1,0,8.0,10,2019-10-23 05:30:02,5,2019-10-23
9250,12459,68.0,2910677,5314,17.0,0,1,0,240.0,10,2019-10-17 17:50:33,17,2019-10-17
9251,7750,337.0,533062,84723,319.0,0,1,0,1559.0,10,2019-10-04 23:34:03,23,2019-10-04
9252,13919,42.0,540807,224387,22.0,0,1,0,5839.0,16,2019-10-23 22:53:42,22,2019-10-23
9254,17015,98.0,3275810,14037,45.0,0,1,0,220.0,10,2019-10-27 19:24:09,19,2019-10-27
9258,20687,152.0,177232,9855,205.0,0,1,0,298.0,40,2019-10-04 23:15:57,23,2019-10-04
9261,34499,13.0,392899,213569,297.0,0,1,0,1318.0,9,2019-10-23 08:31:46,8,2019-10-23
9262,32324,85.0,245573,602147,42.0,0,0,0,3062.0,10,2019-10-26 11:37:19,11,2019-10-26
9263,19338,13.0,2915935,219066,11.0,0,0,0,53.0,10,2019-10-23 22:46:14,22,2019-10-23
9264,17944,185.0,636419,1711,89.0,0,0,0,35.0,7,2019-10-29 05:13:49,5,2019-10-29
9268,22866,28.0,2324,2758,63.0,0,1,0,574.0,25,2019-10-23 22:08:29,22,2019-10-23
9272,280,59.0,639254,3,22.0,0,0,0,11725.0,9,2019-10-27 09:24:34,9,2019-10-27
9276,58456,178.0,87246,77502,4.0,0,0,0,4749.0,16,2019-10-17 11:54:04,11,2019-10-17
9284,3346,14.0,831918,292546,27.0,0,1,0,3591.0,9,2019-10-19 00:12:52,0,2019-10-19
9290,1560,116.0,10146,13108,73.0,0,1,0,4164.0,10,2019-10-07 23:13:21,23,2019-10-07
9291,47273,125.0,837250,240570,50.0,0,1,0,835.0,10,2019-10-03 08:04:00,8,2019-10-03
9292,1082,15.0,2912704,217245,10.0,0,0,0,2471.0,9,2019-10-08 23:31:47,23,2019-10-08
9294,32619,20.0,2316992,27742,162.0,0,0,0,34442.0,6,2019-10-27 20:35:37,20,2019-10-27
9296,5041,70.0,680443,30546,259.0,0,1,0,72576.0,8,2019-10-29 11:34:29,11,2019-10-29
9308,1971,143.0,1242330,24603,133.0,0,0,0,595.0,11,2019-09-23 18:35:31,18,2019-09-23
9309,3379,39.0,73883,1811,35.0,0,1,0,5276.0,39,2019-10-21 04:11:42,4,2019-10-21
9313,35288,143.0,33563,16993,32.0,0,1,0,93.0,8,2019-10-23 05:27:27,5,2019-10-23
9322,26610,306.0,807006,43113,230.0,0,0,0,1269.0,10,2019-10-01 02:04:07,2,2019-10-01
9328,21383,137.0,801030,108188,155.0,0,1,0,28328.0,14,2019-10-10 07:18:18,7,2019-10-10
9329,5175,8.0,68943,14167,140.0,0,0,0,9404.0,10,2019-10-09 09:16:20,9,2019-10-09
9332,15072,68.0,29802,49592,44.0,0,1,0,238.0,9,2019-10-12 00:13:52,0,2019-10-12
9337,122,145.0,678866,291932,223.0,0,0,0,622.0,9,2019-10-29 13:12:42,13,2019-10-29
9338,7670,297.0,698819,22035,153.0,0,0,0,7.0,7,2019-10-29 23:10:13,23,2019-10-29
9339,12661,154.0,1479756,83844,137.0,0,0,0,1190.0,17,2019-10-11 20:23:28,20,2019-10-11
9341,17263,81.0,3157900,311076,55.0,0,0,0,110.0,4,2019-10-24 01:01:22,1,2019-10-24
9346,13654,92.0,639325,47087,133.0,0,1,0,388.0,7,2019-10-30 05:44:38,5,2019-10-30
9347,8095,187.0,65638,5517,104.0,0,1,0,33.0,24,2019-10-01 00:02:07,0,2019-10-01
9355,47208,217.0,65508,66189,113.0,0,1,1,14757.0,10,2019-10-08 15:51:57,15,2019-10-08
9357,565,80.0,635451,8757,64.0,0,0,0,10395.0,10,2019-10-29 00:48:38,0,2019-10-29
9366,18023,155.0,92578,27623,169.0,0,0,0,1942.0,18,2019-10-07 18:19:41,18,2019-10-07
9369,3304,47.0,1539982,139864,251.0,0,0,0,1345.0,10,2019-09-24 20:10:44,20,2019-09-24
9370,20830,236.0,1795634,117499,52.0,0,0,0,25112.0,10,2019-10-28 08:42:08,8,2019-10-28
9373,9225,164.0,606,13226,19.0,0,0,0,453.0,13,2019-10-25 04:03:42,4,2019-10-25
9375,1005,78.0,490195,272475,96.0,0,0,0,4174.0,10,2019-10-22 08:47:15,8,2019-10-22
9376,2296,160.0,6119,16865,52.0,0,1,0,1116.0,35,2019-10-22 18:31:39,18,2019-10-22
9379,36165,55.0,116717,260379,64.0,0,0,0,220.0,10,2019-10-27 04:55:39,4,2019-10-27
9383,41066,68.0,3700621,218259,63.0,0,0,0,220.0,9,2019-10-24 08:44:54,8,2019-10-24
9384,13039,26.0,843964,33335,157.0,0,1,0,33.0,9,2019-10-03 01:42:22,1,2019-10-03
9391,44571,0.0,456219,35546,39.0,0,0,0,3430.0,10,2019-10-23 19:40:44,19,2019-10-23
9392,52773,169.0,3275552,31264,76.0,0,1,0,110.0,9,2019-10-28 00:09:32,0,2019-10-28
9393,10639,143.0,4187,10218,44.0,0,1,0,1036.0,30,2019-10-27 00:32:51,0,2019-10-27
9394,18252,66.0,1323,5437,74.0,0,1,0,31546.0,9,2019-10-27 07:18:24,7,2019-10-27
9395,44371,47.0,19856,27135,20.0,0,0,0,57.0,10,2019-10-13 02:10:02,2,2019-10-13
9396,24606,57.0,42365,72134,144.0,0,1,0,468.0,10,2019-10-10 02:42:02,2,2019-10-10
9397,57448,66.0,44819,13176,168.0,0,1,0,2561.0,10,2019-10-20 23:52:10,23,2019-10-20
9402,1394,72.0,61917,37711,85.0,0,0,0,2667.0,7,2019-10-24 01:23:16,1,2019-10-24
9403,4460,194.0,970810,27566,217.0,0,0,0,143.0,20,2019-10-24 20:36:36,20,2019-10-24
9407,12496,133.0,649538,5173,82.0,0,0,0,6496.0,7,2019-10-29 05:48:42,5,2019-10-29
9418,16691,148.0,176517,78652,74.0,0,0,0,610.0,10,2019-10-26 20:39:17,20,2019-10-26
9423,44106,45.0,5147,7470,18.0,0,1,0,110.0,9,2019-10-26 07:12:44,7,2019-10-26
9427,54331,19.0,2575701,127490,44.0,0,1,0,7033.0,9,2019-10-22 19:11:13,19,2019-10-22
9429,2946,91.0,818394,109639,88.0,0,0,0,1835.0,9,2019-10-27 00:05:11,0,2019-10-27
9432,8808,178.0,641627,381474,35.0,0,0,0,994.0,9,2019-10-08 22:36:18,22,2019-10-08
9434,14937,19.0,1334508,107400,0.0,0,1,0,1987.0,9,2019-10-06 17:29:42,17,2019-10-06
9435,10510,195.0,575299,6884,258.0,0,0,0,5924.0,9,2019-10-15 04:38:55,4,2019-10-15
9436,37837,120.0,24874,21923,148.0,0,1,0,762.0,21,2019-10-25 03:11:37,3,2019-10-25
9437,24109,31.0,986,8312,11.0,0,0,0,1462.0,6,2019-10-18 05:59:23,5,2019-10-18
9438,7252,57.0,1084885,279988,86.0,0,0,0,2906.0,10,2019-10-30 07:57:27,7,2019-10-30
9439,37124,47.0,1923571,49533,86.0,0,0,0,33.0,10,2019-10-05 02:22:16,2,2019-10-05
9442,17408,14.0,451555,3950,41.0,0,0,0,6044.0,10,2019-10-27 02:57:09,2,2019-10-27
9443,53508,14.0,52681,10006,101.0,0,0,0,8663.0,11,2019-10-26 02:40:51,2,2019-10-26
9444,19811,83.0,235475,5788,71.0,4,0,0,11626.0,7,2019-09-29 20:55:58,20,2019-09-29
9446,2208,138.0,622426,224963,277.0,0,0,0,1778.0,9,2019-10-24 20:28:50,20,2019-10-24
9449,3671,140.0,657717,29359,0.0,0,1,0,10790.0,9,2019-10-28 02:44:06,2,2019-10-28
9451,46464,21.0,3144047,242684,218.0,0,1,0,5303.0,10,2019-10-23 05:17:25,5,2019-10-23
9455,54033,20.0,3378879,142299,121.0,0,0,0,296.0,10,2019-10-03 21:30:05,21,2019-10-03
9456,1710,40.0,13638,23549,130.0,0,0,0,2014.0,10,2019-10-23 21:34:26,21,2019-10-23
9458,33842,159.0,328551,83121,261.0,0,1,0,210.0,9,2019-09-30 22:04:30,22,2019-09-30
9459,32119,52.0,27657,55456,202.0,0,1,0,1760.0,21,2019-10-24 10:21:06,10,2019-10-24
9461,16728,2.0,30290,151569,165.0,0,1,0,11805.0,4,2019-10-12 20:21:45,20,2019-10-12
9464,44662,65.0,3564593,81116,36.0,0,0,0,2300.0,10,2019-10-25 08:47:26,8,2019-10-25
9465,9280,85.0,638128,28065,33.0,0,0,0,22.0,10,2019-10-24 04:36:52,4,2019-10-24
9467,53633,12.0,328148,109877,4.0,0,1,0,110.0,10,2019-10-03 06:09:39,6,2019-10-03
9469,45282,199.0,136174,104176,3.0,0,1,0,5471.0,4,2019-10-24 20:11:25,20,2019-10-24
9471,9158,100.0,93699,14314,69.0,0,0,0,307.0,10,2019-10-16 02:45:35,2,2019-10-16
9474,565,80.0,773301,507468,39.0,0,0,0,6622.0,10,2019-10-29 19:27:10,19,2019-10-29
9475,30679,169.0,547466,366291,118.0,0,0,0,57174.0,9,2019-10-27 06:33:58,6,2019-10-27
9479,21673,115.0,368523,56443,125.0,0,1,0,595.0,10,2019-10-27 08:53:54,8,2019-10-27
9486,51542,6.0,47011,13458,42.0,0,1,0,2463.0,10,2019-10-22 21:15:20,21,2019-10-22
9490,31857,343.0,858799,85683,7.0,0,1,0,4852.0,10,2019-10-23 06:25:21,6,2019-10-23
9501,7845,171.0,2917475,100445,148.0,0,1,0,56.0,10,2019-10-23 22:21:02,22,2019-10-23
9503,2427,270.0,418270,16007,52.0,0,1,0,225.0,4,2019-10-19 05:28:36,5,2019-10-19
9508,19945,229.0,2678,3469,7.0,0,1,0,865.0,20,2019-10-23 23:53:17,23,2019-10-23
9510,53183,1.0,7596,2191,41.0,0,0,0,578.0,9,2019-10-21 00:41:09,0,2019-10-21
9516,32301,52.0,3000022,122856,20.0,0,0,0,28509.0,10,2019-10-23 17:46:05,17,2019-10-23
9520,32721,5.0,3506775,125899,56.0,0,0,0,8180.0,10,2019-10-27 23:16:39,23,2019-10-27
9524,20912,140.0,4237,27606,96.0,0,1,0,11881.0,16,2019-10-24 10:59:56,10,2019-10-24
9529,8559,3.0,187063,13238,80.0,0,0,0,25.0,9,2019-10-26 01:33:54,1,2019-10-26
9530,1621,60.0,653702,172662,15.0,0,0,0,28312.0,9,2019-10-29 04:01:05,4,2019-10-29
9533,48993,175.0,3322259,105141,234.0,0,0,0,220.0,9,2019-10-27 21:16:47,21,2019-10-27
9534,15835,25.0,636005,8744,34.0,0,0,0,31440.0,8,2019-10-28 18:03:59,18,2019-10-28
9537,61917,323.0,48232,68955,202.0,0,1,0,467.0,10,2019-09-29 04:20:30,4,2019-09-29
9541,30182,51.0,135416,2961,17.0,0,0,0,3342.0,9,2019-10-22 02:05:11,2,2019-10-22
9543,3417,210.0,871640,350386,78.0,0,0,0,1223.0,7,2019-10-29 22:32:33,22,2019-10-29
9545,18936,166.0,800718,5096,85.0,0,1,0,17372.0,10,2019-10-02 06:15:46,6,2019-10-02
9550,68530,66.0,47578,63977,36.0,0,1,0,2721.0,4,2019-09-27 17:58:45,17,2019-09-27
9554,1214,35.0,84333,2207,35.0,0,1,0,1343.0,7,2019-10-20 19:03:57,19,2019-10-20
9556,12242,56.0,111348,53963,18.0,0,0,0,6909.0,10,2019-10-08 20:43:19,20,2019-10-08
9559,32683,123.0,68368,72014,50.0,0,0,0,22.0,39,2019-10-27 07:15:23,7,2019-10-27
9565,37315,129.0,657538,13975,29.0,0,1,0,220.0,10,2019-10-27 22:08:50,22,2019-10-27
9569,20265,178.0,132452,419,8.0,0,1,0,17127.0,10,2019-10-04 21:05:45,21,2019-10-04
9575,61922,8.0,426868,8005,140.0,0,0,0,3132.0,42,2019-10-15 19:31:21,19,2019-10-15
9577,38124,56.0,57033,46448,123.0,0,1,0,3758.0,11,2019-10-12 12:16:56,12,2019-10-12
9578,3880,13.0,636815,94108,33.0,0,0,0,68.0,6,2019-10-28 23:29:14,23,2019-10-28
9579,11805,100.0,637076,5309,182.0,0,0,1,12.0,10,2019-10-30 00:25:18,0,2019-10-30
9583,35124,40.0,3927,61781,84.0,0,1,0,22.0,6,2019-10-25 23:57:25,23,2019-10-25
9587,11367,29.0,1430421,7215,134.0,0,1,0,11381.0,9,2019-10-11 19:26:15,19,2019-10-11
9590,21088,99.0,254855,482675,10.0,0,0,0,5989.0,10,2019-09-27 20:57:22,20,2019-09-27
9594,32424,150.0,683328,22375,68.0,0,0,0,453.0,10,2019-10-21 01:04:25,1,2019-10-21
9597,11943,56.0,309635,273367,106.0,0,1,0,468.0,9,2019-10-11 22:11:52,22,2019-10-11
9608,17538,110.0,49728,32401,74.0,0,0,0,1024.0,9,2019-10-19 02:51:14,2,2019-10-19
9611,17487,6.0,539740,267042,42.0,0,0,0,3813.0,15,2019-10-11 18:00:47,18,2019-10-11
9614,39227,297.0,739666,17328,183.0,0,1,0,10830.0,10,2019-10-28 18:47:32,18,2019-10-28
9617,4254,223.0,633106,355392,6.0,0,1,0,162.0,10,2019-10-29 06:30:27,6,2019-10-29
9623,49242,51.0,56828,441,30.0,0,0,0,597.0,3,2019-10-25 02:39:18,2,2019-10-25
9625,47735,123.0,84918,25075,68.0,0,0,0,273.0,9,2019-10-25 00:23:54,0,2019-10-25
9627,43644,70.0,1748111,228308,4.0,0,1,0,307.0,10,2019-10-08 22:25:21,22,2019-10-08
9629,10618,80.0,17637,11474,50.0,0,1,0,22.0,18,2019-10-25 04:33:43,4,2019-10-25
9632,17335,70.0,649095,2362,339.0,0,0,0,288.0,9,2019-10-27 20:09:47,20,2019-10-27
9633,7939,229.0,14581,15459,6.0,0,0,0,2773.0,9,2019-10-19 06:21:39,6,2019-10-19
9636,10304,99.0,1468669,48920,85.0,0,1,0,13455.0,10,2019-10-09 04:10:27,4,2019-10-09
9638,35702,24.0,653565,267,85.0,0,0,0,36.0,11,2019-10-19 15:52:34,15,2019-10-19
9639,50636,326.0,38953,63560,22.0,0,0,0,530.0,11,2019-10-02 00:33:12,0,2019-10-02
9641,32323,166.0,595125,147883,29.0,0,0,0,1869.0,9,2019-10-05 08:02:21,8,2019-10-05
9643,26117,128.0,402418,617121,108.0,0,0,0,8050.0,2,2019-10-26 10:27:22,10,2019-10-26
9645,2287,180.0,223610,114822,114.0,0,0,0,2275.0,10,2019-10-08 18:28:26,18,2019-10-08
9652,38269,100.0,171977,5735,32.0,0,0,0,3043.0,9,2019-10-22 07:06:47,7,2019-10-22
9653,47728,73.0,1666132,59835,346.0,0,0,0,1242.0,10,2019-10-23 23:58:16,23,2019-10-23
9654,43669,37.0,1405335,485000,56.0,0,0,0,8888.0,10,2019-10-19 00:25:25,0,2019-10-19
9661,10750,39.0,758337,1274,89.0,0,1,0,579.0,9,2019-10-27 20:07:59,20,2019-10-27
9663,14673,100.0,2153,6624,238.0,0,0,0,22.0,10,2019-10-19 01:15:11,1,2019-10-19
9668,23036,159.0,2706537,548674,13.0,0,1,0,2829.0,9,2019-09-29 18:24:18,18,2019-09-29
9670,129,129.0,224548,23751,73.0,0,1,0,22.0,25,2019-10-23 03:00:31,3,2019-10-23
9672,12908,70.0,244343,133231,35.0,0,1,0,576.0,7,2019-10-25 09:48:40,9,2019-10-25
9674,7588,106.0,451418,4738,17.0,0,0,0,811.0,20,2019-10-22 17:52:13,17,2019-10-22
9675,10725,158.0,666695,55491,24.0,0,1,0,116.0,9,2019-10-29 04:19:23,4,2019-10-29
9678,6129,166.0,136163,17634,134.0,0,1,0,789.0,10,2019-10-23 03:42:41,3,2019-10-23
9681,30928,30.0,1607305,495985,79.0,0,0,0,2379.0,10,2019-10-21 21:45:48,21,2019-10-21
9684,3857,183.0,113964,75638,70.0,0,1,0,5677.0,32,2019-10-19 23:01:32,23,2019-10-19
9686,24480,197.0,651659,40749,202.0,0,0,0,1035.0,10,2019-10-23 00:16:01,0,2019-10-23
9689,32251,324.0,1093,20075,252.0,0,1,0,4238.0,2,2019-10-23 00:24:06,0,2019-10-23
9692,44153,120.0,717854,4294,7.0,0,0,0,3113.0,6,2019-10-16 05:42:27,5,2019-10-16
9702,13306,150.0,611476,16985,31.0,0,1,0,6381.0,9,2019-10-22 23:15:44,23,2019-10-22
9703,17771,147.0,44167,20098,34.0,0,1,0,644.0,10,2019-10-23 00:59:38,0,2019-10-23
9706,17912,134.0,864481,190035,80.0,0,0,1,122.0,9,2019-10-14 01:42:02,1,2019-10-14
9707,192,17.0,165047,96669,64.0,0,1,0,1111.0,10,2019-10-03 03:42:41,3,2019-10-03
9716,45450,13.0,1473174,113555,39.0,0,0,0,19024.0,7,2019-10-18 00:45:34,0,2019-10-18
9722,35879,106.0,1941375,266893,20.0,0,1,0,4916.0,10,2019-10-08 19:26:23,19,2019-10-08
9725,52948,122.0,30317,10394,302.0,0,0,0,272.0,9,2019-10-26 23:57:46,23,2019-10-26
9732,10962,102.0,3255812,30458,35.0,0,0,0,22.0,9,2019-10-27 20:31:09,20,2019-10-27
9738,36437,27.0,2644637,27129,288.0,0,0,0,3005.0,10,2019-10-13 08:53:39,8,2019-10-13
9749,9596,52.0,390828,616021,75.0,0,0,0,31848.0,9,2019-10-27 07:28:34,7,2019-10-27
9752,61696,30.0,2547741,521219,113.0,0,1,0,238.0,21,2019-10-22 15:32:24,15,2019-10-22
9754,30888,167.0,1130467,47002,21.0,0,0,0,143.0,9,2019-10-28 23:03:11,23,2019-10-28
9757,55133,91.0,171588,1037,32.0,0,0,0,2448.0,9,2019-10-21 15:48:12,15,2019-10-21
9760,789,213.0,41464,38684,140.0,0,0,0,3551.0,9,2019-10-18 03:16:34,3,2019-10-18
9762,5060,13.0,752662,653076,4.0,0,0,0,57.0,10,2019-10-30 06:53:02,6,2019-10-30
9766,1463,57.0,763290,11471,11.0,0,1,0,73271.0,11,2019-10-28 23:56:38,23,2019-10-28
9769,589,114.0,138469,196332,13.0,0,1,0,9707.0,10,2019-10-01 03:58:22,3,2019-10-01
9773,15790,91.0,3860666,20799,41.0,0,1,0,1977.0,10,2019-10-25 19:11:39,19,2019-10-25
9774,30872,302.0,74413,63314,285.0,0,1,0,43.0,10,2019-10-18 20:44:19,20,2019-10-18
9775,61305,165.0,739,2391,132.0,0,0,0,592.0,10,2019-10-21 20:14:14,20,2019-10-21
9776,44195,202.0,54556,49961,42.0,0,1,0,22.0,11,2019-10-26 01:41:18,1,2019-10-26
9778,32119,52.0,446914,95378,10.0,0,0,0,11514.0,10,2019-10-25 07:59:40,7,2019-10-25
9779,36719,40.0,647868,5874,1.0,0,0,0,1178.0,10,2019-10-27 22:10:38,22,2019-10-27
9783,6990,246.0,2283,5,261.0,0,1,0,1098.0,7,2019-10-27 07:34:45,7,2019-10-27
9786,12765,39.0,82097,10022,244.0,0,0,0,24539.0,10,2019-10-14 09:41:13,9,2019-10-14
9791,10755,68.0,845814,120876,224.0,0,0,0,1318.0,9,2019-10-29 05:10:03,5,2019-10-29
9794,3862,113.0,57038,15800,266.0,0,0,0,925.0,10,2019-10-21 08:03:09,8,2019-10-21
9795,3639,60.0,43345,39013,65.0,0,1,0,122.0,9,2019-10-21 19:41:21,19,2019-10-21
9798,12931,122.0,2788620,366891,58.0,0,0,0,49253.0,9,2019-10-23 06:23:26,6,2019-10-23
9799,12190,99.0,56291,671,11.0,0,0,0,8855.0,9,2019-10-18 17:09:15,17,2019-10-18
9801,31351,95.0,857915,16078,205.0,0,0,0,2245.0,19,2019-10-27 11:16:33,11,2019-10-27
9805,9494,136.0,1671876,5884,140.0,0,0,0,3357.0,7,2019-10-28 03:48:27,3,2019-10-28
9811,5187,355.0,3413935,161678,34.0,0,0,0,110.0,10,2019-10-27 07:27:37,7,2019-10-27
9812,38124,56.0,241485,89877,258.0,0,1,0,1384.0,7,2019-10-20 20:10:32,20,2019-10-20
9817,25851,24.0,652845,185112,189.0,0,0,0,22.0,11,2019-10-29 02:54:42,2,2019-10-29
9821,31665,68.0,1947562,789791,124.0,0,0,0,220.0,9,2019-10-28 05:24:25,5,2019-10-28
9824,31838,178.0,3428721,169422,114.0,0,1,0,110.0,7,2019-10-10 06:44:53,6,2019-10-10
9825,53167,40.0,26997,24209,137.0,0,1,0,13759.0,9,2019-10-21 08:07:40,8,2019-10-21
9829,3602,99.0,634502,213797,133.0,0,0,0,10868.0,9,2019-10-29 17:52:10,17,2019-10-29
9830,44151,19.0,1231894,37943,144.0,0,0,0,10564.0,9,2019-10-21 21:36:17,21,2019-10-21
9833,623,43.0,986768,23864,165.0,0,0,0,1890.0,9,2019-10-20 04:39:00,4,2019-10-20
9836,36620,316.0,6715,7783,237.0,0,0,0,59.0,10,2019-10-23 22:58:15,22,2019-10-23
9837,39343,114.0,1408162,6753,135.0,0,0,0,431.0,9,2019-10-22 09:00:32,9,2019-10-22
9842,17584,109.0,638611,34114,258.0,0,0,0,2620.0,28,2019-10-28 21:04:08,21,2019-10-28
9849,5856,140.0,1550028,19508,7.0,0,0,0,636.0,9,2019-10-05 23:18:42,23,2019-10-05
9850,47982,205.0,2511,2507,29.0,0,0,0,1684.0,33,2019-10-23 04:31:34,4,2019-10-23
9851,982,49.0,388830,7140,69.0,0,0,0,4130.0,7,2019-10-21 19:04:14,19,2019-10-21
9854,15471,333.0,42897,34025,42.0,0,0,0,110.0,9,2019-10-26 00:16:43,0,2019-10-26
9855,6603,271.0,1615128,189235,44.0,0,0,0,14468.0,42,2019-10-21 21:33:33,21,2019-10-21
9861,9364,115.0,2853374,572832,45.0,3,0,0,8.0,10,2019-10-23 03:58:06,3,2019-10-23
9866,10887,42.0,2283,5,261.0,0,0,0,1098.0,7,2019-10-27 07:34:45,7,2019-10-27
9872,59066,111.0,1035976,34542,14.0,0,0,0,2209.0,10,2019-10-18 05:10:18,5,2019-10-18
9877,2213,170.0,63522,35655,151.0,0,1,0,284.0,5,2019-10-11 07:19:45,7,2019-10-11
9878,1095,47.0,1976322,21933,149.0,0,0,0,15257.0,10,2019-10-26 04:28:20,4,2019-10-26
9879,44531,60.0,551807,217636,228.0,0,0,0,4632.0,9,2019-10-06 09:05:48,9,2019-10-06
9885,4849,169.0,1373424,25014,63.0,0,0,0,3199.0,7,2019-10-18 21:18:43,21,2019-10-18
9889,1325,102.0,2704145,16244,7.0,0,0,0,327.0,10,2019-10-22 17:07:44,17,2019-10-22
9892,3236,36.0,2973776,246345,137.0,0,0,0,3229.0,9,2019-10-23 09:57:39,9,2019-10-23
9893,8031,8.0,3441312,19163,95.0,0,1,0,910.0,10,2019-10-04 18:30:56,18,2019-10-04
9894,24304,115.0,2782265,96873,39.0,0,1,0,1976.0,9,2019-10-07 03:39:56,3,2019-10-07
9895,8926,35.0,322319,4448,85.0,0,0,0,429.0,10,2019-10-23 20:50:34,20,2019-10-23
9897,39226,53.0,1266474,465172,118.0,0,1,0,25.0,6,2019-10-22 02:19:04,2,2019-10-22
9899,36209,71.0,228673,31523,27.0,0,0,0,25142.0,10,2019-10-13 05:26:29,5,2019-10-13
9900,14226,134.0,336002,585284,22.0,0,1,1,54847.0,3,2019-10-18 01:21:25,1,2019-10-18
9902,33195,28.0,1682765,73744,160.0,0,0,0,3972.0,28,2019-10-17 13:50:10,13,2019-10-17
9904,3892,210.0,1171475,108213,41.0,0,0,0,3381.0,9,2019-10-03 18:36:10,18,2019-10-03
9911,27986,157.0,713595,5242,8.0,0,1,0,30.0,20,2019-10-28 23:31:21,23,2019-10-28
9912,30602,6.0,1689435,12992,76.0,0,0,0,410.0,9,2019-10-27 11:26:59,11,2019-10-27
9916,22460,130.0,82988,20721,30.0,0,1,0,100.0,11,2019-10-24 11:17:59,11,2019-10-24
9920,44483,91.0,148134,16451,35.0,0,0,0,727.0,9,2019-10-22 01:13:52,1,2019-10-22
9929,31439,84.0,40284,23359,31.0,0,0,0,3183.0,9,2019-10-20 17:59:04,17,2019-10-20
9930,64644,99.0,337646,43738,199.0,0,0,0,571.0,8,2019-10-23 22:23:04,22,2019-10-23
9932,14829,253.0,635213,338092,128.0,0,1,0,22.0,18,2019-10-28 20:54:44,20,2019-10-28
9934,35136,29.0,3281757,70281,115.0,0,0,0,5538.0,10,2019-10-28 00:39:45,0,2019-10-28
9939,51471,8.0,26155,6846,20.0,0,1,0,7.0,10,2019-10-07 01:01:21,1,2019-10-07
